year,subject,region,scope,paper_type,status,ext,source_path,source_group,note
2008,数学,河南,common,河南卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（河南）数学高考真题\2008年高考数学试卷（理）（全国卷Ⅰ）（空白卷）.pdf,2008-2024_by_province,
2008,数学,河南,common,河南卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（河南）数学高考真题\2008年高考数学试卷（理）（全国卷Ⅰ）（解析卷）.pdf,2008-2024_by_province,
2008,数学,湖南,local,湖南卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（湖南）数学高考真题\2008年高考数学试卷（文）（湖南）（空白卷）.pdf,2008-2024_by_province,
2008,数学,湖南,local,湖南卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（湖南）数学高考真题\2008年高考数学试卷（文）（湖南）（解析卷） .pdf,2008-2024_by_province,
2008,数学,湖南,local,湖南卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（湖南）数学高考真题\2008年高考数学试卷（理）（湖南）（空白卷）.pdf,2008-2024_by_province,
2008,数学,湖南,local,湖南卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（湖南）数学高考真题\2008年高考数学试卷（理）（湖南）（解析卷） .pdf,2008-2024_by_province,
2008,数学,广东,local,广东卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（广东）数学高考真题\2008年高考数学试卷（文）（广东）（空白卷）.pdf,2008-2024_by_province,
2008,数学,广东,local,广东卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（广东）数学高考真题\2008年高考数学试卷（文）（广东）（解析卷）.pdf,2008-2024_by_province,
2008,数学,广东,local,广东卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（广东）数学高考真题\2008年高考数学试卷（理）（广东）（空白卷）.pdf,2008-2024_by_province,
2008,数学,广东,local,广东卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（广东）数学高考真题\2008年高考数学试卷（理）（广东）（解析卷）.pdf,2008-2024_by_province,
2008,数学,广西,common,广西卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（广西）数学高考真题\2008年高考数学试卷（文）（全国卷Ⅰ）（空白卷）.pdf,2008-2024_by_province,
2008,数学,广西,common,广西卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（广西）数学高考真题\2008年高考数学试卷（文）（全国卷Ⅰ）（解析卷）.pdf,2008-2024_by_province,
2008,数学,广西,common,广西卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（广西）数学高考真题\2008年高考数学试卷（理）（全国卷Ⅰ）（空白卷）.pdf,2008-2024_by_province,
2008,数学,广西,common,广西卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（广西）数学高考真题\2008年高考数学试卷（理）（全国卷Ⅰ）（解析卷）.pdf,2008-2024_by_province,
2008,数学,海南,common,海南卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（海南）数学高考真题\2008年高考数学试卷（文）（新课标）（海南宁夏）（空白卷）.pdf,2008-2024_by_province,
2008,数学,海南,common,海南卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（海南）数学高考真题\2008年高考数学试卷（文）（新课标）（海南宁夏）（解析卷）.pdf,2008-2024_by_province,
2008,数学,海南,common,海南卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（海南）数学高考真题\2008年高考数学试卷（理）（新课标）（海南宁夏）（空白卷）.pdf,2008-2024_by_province,
2008,数学,海南,common,海南卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（海南）数学高考真题\2008年高考数学试卷（理）（新课标）（海南宁夏）（解析卷）.pdf,2008-2024_by_province,
2008,数学,四川,local,四川卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（四川）数学高考真题\2008年高考数学试卷（文）（四川）（延考区）（空白卷）.pdf,2008-2024_by_province,
2008,数学,四川,local,四川卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（四川）数学高考真题\2008年高考数学试卷（文）（四川）（延考区）（解析卷）.pdf,2008-2024_by_province,
2008,数学,四川,local,四川卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（四川）数学高考真题\2008年高考数学试卷（文）（四川）（非延考区）（空白卷）.pdf,2008-2024_by_province,
2008,数学,四川,local,四川卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（四川）数学高考真题\2008年高考数学试卷（文）（四川）（非延考区）（解析卷）.pdf,2008-2024_by_province,
2008,数学,四川,local,四川卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（四川）数学高考真题\2008年高考数学试卷（理）（四川）（延考区）（空白卷）.pdf,2008-2024_by_province,
2008,数学,四川,local,四川卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（四川）数学高考真题\2008年高考数学试卷（理）（四川）（延考区）（解析卷）.pdf,2008-2024_by_province,
2008,数学,四川,local,四川卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（四川）数学高考真题\2008年高考数学试卷（理）（四川）（非延考区）（空白卷）.pdf,2008-2024_by_province,
2008,数学,四川,local,四川卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（四川）数学高考真题\2008年高考数学试卷（理）（四川）（非延考区）（解析卷）.pdf,2008-2024_by_province,
2008,数学,贵州,common,贵州卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（贵州）数学高考真题\2008年高考数学试卷（文）（全国卷Ⅱ）（空白卷）.pdf,2008-2024_by_province,
2008,数学,贵州,common,贵州卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（贵州）数学高考真题\2008年高考数学试卷（文）（全国卷Ⅱ）（解析卷）.pdf,2008-2024_by_province,
2008,数学,贵州,common,贵州卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（贵州）数学高考真题\2008年高考数学试卷（理）（全国卷Ⅱ）（空白卷）.pdf,2008-2024_by_province,
2008,数学,贵州,common,贵州卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（贵州）数学高考真题\2008年高考数学试卷（理）（全国卷Ⅱ）（解析卷）.pdf,2008-2024_by_province,
2008,数学,云南,common,云南卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（云南）数学高考真题\2008年高考数学试卷（文）（全国卷Ⅱ）（空白卷）.pdf,2008-2024_by_province,
2008,数学,云南,common,云南卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（云南）数学高考真题\2008年高考数学试卷（文）（全国卷Ⅱ）（解析卷）.pdf,2008-2024_by_province,
2008,数学,云南,common,云南卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（云南）数学高考真题\2008年高考数学试卷（理）（全国卷Ⅱ）（空白卷）.pdf,2008-2024_by_province,
2008,数学,云南,common,云南卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（云南）数学高考真题\2008年高考数学试卷（理）（全国卷Ⅱ）（解析卷）.pdf,2008-2024_by_province,
2008,数学,西藏,common,西藏卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（西藏）数学高考真题\2008年高考数学试卷（文）（全国卷Ⅱ）（空白卷）.pdf,2008-2024_by_province,
2008,数学,西藏,common,西藏卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（西藏）数学高考真题\2008年高考数学试卷（文）（全国卷Ⅱ）（解析卷）.pdf,2008-2024_by_province,
2008,数学,西藏,common,西藏卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（西藏）数学高考真题\2008年高考数学试卷（理）（全国卷Ⅱ）（空白卷）.pdf,2008-2024_by_province,
2008,数学,西藏,common,西藏卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（西藏）数学高考真题\2008年高考数学试卷（理）（全国卷Ⅱ）（解析卷）.pdf,2008-2024_by_province,
2008,数学,陕西,local,陕西卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（陕西）数学高考真题\2008年高考数学试卷（文）（陕西）（空白卷）.pdf,2008-2024_by_province,
2008,数学,陕西,local,陕西卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（陕西）数学高考真题\2008年高考数学试卷（文）（陕西）（解析卷）.pdf,2008-2024_by_province,
2008,数学,陕西,local,陕西卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（陕西）数学高考真题\2008年高考数学试卷（理）（陕西）（空白卷）.pdf,2008-2024_by_province,
2008,数学,陕西,local,陕西卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（陕西）数学高考真题\2008年高考数学试卷（理）（陕西）（解析卷）.pdf,2008-2024_by_province,
2008,数学,甘肃,common,甘肃卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（甘肃）数学高考真题\2008年高考数学试卷（文）（全国卷Ⅱ）（空白卷）.pdf,2008-2024_by_province,
2008,数学,甘肃,common,甘肃卷,original,.pdf,H:\New folder\【新】2008-2024·高考数学真题\【PDF版】2008-2024·高考数学真题\版本2：数学（按省份分类）2008-2024\2008-2024·（甘肃）数学高考真题\2008年高考数学试卷（文）（全国卷Ⅱ）（解析卷）.pdf,2008-2024_by_province,
